date,undirvisitala,lidur,value,flokkur_1,flokkur_2,flokkur_3
2009-04-01,011 Matur,"Áhrif á vísitölu, %",-0.0011,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-05-01,011 Matur,"Vægi, %",0.12789999999999999,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-05-01,011 Matur,"Mánaðarbreyting, %",0.009000000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-05-01,011 Matur,"Áhrif á vísitölu, %",0.0012,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-06-01,011 Matur,"Vægi, %",0.1277,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-06-01,011 Matur,"Mánaðarbreyting, %",0.011899999999999999,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-06-01,011 Matur,"Áhrif á vísitölu, %",0.0015,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-07-01,011 Matur,"Vægi, %",0.1277,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-07-01,011 Matur,"Mánaðarbreyting, %",0.0017000000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-07-01,011 Matur,"Áhrif á vísitölu, %",2e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-08-01,011 Matur,"Vægi, %",0.1286,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-08-01,011 Matur,"Mánaðarbreyting, %",0.0124,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-08-01,011 Matur,"Áhrif á vísitölu, %",0.0016,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-09-01,011 Matur,"Vægi, %",0.1291,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-09-01,011 Matur,"Mánaðarbreyting, %",0.012,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-09-01,011 Matur,"Áhrif á vísitölu, %",0.0015,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-10-01,011 Matur,"Vægi, %",0.1288,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-10-01,011 Matur,"Mánaðarbreyting, %",0.008199999999999999,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-10-01,011 Matur,"Áhrif á vísitölu, %",0.0011,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-11-01,011 Matur,"Vægi, %",0.128,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-11-01,011 Matur,"Mánaðarbreyting, %",0.0016,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-11-01,011 Matur,"Áhrif á vísitölu, %",2e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-12-01,011 Matur,"Vægi, %",0.1272,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-12-01,011 Matur,"Mánaðarbreyting, %",-0.0014000000000000002,01 Matur og drykkjarvörur,011 Matur,Samtals
2009-12-01,011 Matur,"Áhrif á vísitölu, %",-2e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-01-01,011 Matur,"Vægi, %",0.12890000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-01-01,011 Matur,"Mánaðarbreyting, %",0.009899999999999999,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-01-01,011 Matur,"Áhrif á vísitölu, %",0.0013,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-02-01,011 Matur,"Vægi, %",0.1284,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-02-01,011 Matur,"Mánaðarbreyting, %",0.0075,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-02-01,011 Matur,"Áhrif á vísitölu, %",0.001,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-03-01,011 Matur,"Vægi, %",0.12689999999999999,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-03-01,011 Matur,"Mánaðarbreyting, %",-0.0055000000000000005,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-03-01,011 Matur,"Áhrif á vísitölu, %",-7.000000000000001e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-04-01,011 Matur,"Vægi, %",0.1371,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-04-01,011 Matur,"Mánaðarbreyting, %",0.013300000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-04-01,011 Matur,"Áhrif á vísitölu, %",0.0018,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-05-01,011 Matur,"Vægi, %",0.13570000000000002,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-05-01,011 Matur,"Mánaðarbreyting, %",-0.0064,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-05-01,011 Matur,"Áhrif á vísitölu, %",-9e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-06-01,011 Matur,"Vægi, %",0.134,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-06-01,011 Matur,"Mánaðarbreyting, %",-0.0158,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-06-01,011 Matur,"Áhrif á vísitölu, %",-0.0021,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-07-01,011 Matur,"Vægi, %",0.1349,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-07-01,011 Matur,"Mánaðarbreyting, %",4e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-07-01,011 Matur,"Áhrif á vísitölu, %",1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-08-01,011 Matur,"Vægi, %",0.1353,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-08-01,011 Matur,"Mánaðarbreyting, %",0.0053,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-08-01,011 Matur,"Áhrif á vísitölu, %",7.000000000000001e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-09-01,011 Matur,"Vægi, %",0.1352,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-09-01,011 Matur,"Mánaðarbreyting, %",-9e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-09-01,011 Matur,"Áhrif á vísitölu, %",-1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-10-01,011 Matur,"Vægi, %",0.1351,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-10-01,011 Matur,"Mánaðarbreyting, %",0.006999999999999999,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-10-01,011 Matur,"Áhrif á vísitölu, %",0.001,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-11-01,011 Matur,"Vægi, %",0.1344,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-11-01,011 Matur,"Mánaðarbreyting, %",-0.0049,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-11-01,011 Matur,"Áhrif á vísitölu, %",-7.000000000000001e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-12-01,011 Matur,"Vægi, %",0.1343,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-12-01,011 Matur,"Mánaðarbreyting, %",0.0022,01 Matur og drykkjarvörur,011 Matur,Samtals
2010-12-01,011 Matur,"Áhrif á vísitölu, %",3e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-01-01,011 Matur,"Vægi, %",0.1375,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-01-01,011 Matur,"Mánaðarbreyting, %",0.0149,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-01-01,011 Matur,"Áhrif á vísitölu, %",0.002,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-02-01,011 Matur,"Vægi, %",0.1371,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-02-01,011 Matur,"Mánaðarbreyting, %",0.009000000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-02-01,011 Matur,"Áhrif á vísitölu, %",0.0012,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-03-01,011 Matur,"Vægi, %",0.1351,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-03-01,011 Matur,"Mánaðarbreyting, %",-0.0054,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-03-01,011 Matur,"Áhrif á vísitölu, %",-7.000000000000001e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-04-01,011 Matur,"Vægi, %",0.1286,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-04-01,011 Matur,"Mánaðarbreyting, %",-0.0077,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-04-01,011 Matur,"Áhrif á vísitölu, %",-0.001,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-05-01,011 Matur,"Vægi, %",0.1285,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-05-01,011 Matur,"Mánaðarbreyting, %",0.0084,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-05-01,011 Matur,"Áhrif á vísitölu, %",0.0011,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-06-01,011 Matur,"Vægi, %",0.1295,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-06-01,011 Matur,"Mánaðarbreyting, %",0.0131,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-06-01,011 Matur,"Áhrif á vísitölu, %",0.0017000000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-07-01,011 Matur,"Vægi, %",0.1303,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-07-01,011 Matur,"Mánaðarbreyting, %",0.0068000000000000005,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-07-01,011 Matur,"Áhrif á vísitölu, %",9e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-08-01,011 Matur,"Vægi, %",0.1309,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-08-01,011 Matur,"Mánaðarbreyting, %",0.008,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-08-01,011 Matur,"Áhrif á vísitölu, %",0.001,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-09-01,011 Matur,"Vægi, %",0.1308,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-09-01,011 Matur,"Mánaðarbreyting, %",0.0051,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-09-01,011 Matur,"Áhrif á vísitölu, %",7.000000000000001e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-10-01,011 Matur,"Vægi, %",0.1303,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-10-01,011 Matur,"Mánaðarbreyting, %",-5e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-10-01,011 Matur,"Áhrif á vísitölu, %",-1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-11-01,011 Matur,"Vægi, %",0.1295,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-11-01,011 Matur,"Mánaðarbreyting, %",-0.0062,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-11-01,011 Matur,"Áhrif á vísitölu, %",-8e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-12-01,011 Matur,"Vægi, %",0.1311,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-12-01,011 Matur,"Mánaðarbreyting, %",0.0161,01 Matur og drykkjarvörur,011 Matur,Samtals
2011-12-01,011 Matur,"Áhrif á vísitölu, %",0.0021,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-01-01,011 Matur,"Vægi, %",0.1319,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-01-01,011 Matur,"Mánaðarbreyting, %",0.009300000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-01-01,011 Matur,"Áhrif á vísitölu, %",0.0012,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-02-01,011 Matur,"Vægi, %",0.1307,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-02-01,011 Matur,"Mánaðarbreyting, %",0.001,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-02-01,011 Matur,"Áhrif á vísitölu, %",1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-03-01,011 Matur,"Vægi, %",0.1295,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-03-01,011 Matur,"Mánaðarbreyting, %",8e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-03-01,011 Matur,"Áhrif á vísitölu, %",1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-04-01,011 Matur,"Vægi, %",0.1261,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-04-01,011 Matur,"Mánaðarbreyting, %",0.0092,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-04-01,011 Matur,"Áhrif á vísitölu, %",0.0012,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-05-01,011 Matur,"Vægi, %",0.1259,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-05-01,011 Matur,"Mánaðarbreyting, %",-0.0017000000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-05-01,011 Matur,"Áhrif á vísitölu, %",-2e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-06-01,011 Matur,"Vægi, %",0.1267,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-06-01,011 Matur,"Mánaðarbreyting, %",0.012,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-06-01,011 Matur,"Áhrif á vísitölu, %",0.0015,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-07-01,011 Matur,"Vægi, %",0.12960000000000002,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-07-01,011 Matur,"Mánaðarbreyting, %",0.0147,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-07-01,011 Matur,"Áhrif á vísitölu, %",0.0019,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-08-01,011 Matur,"Vægi, %",0.12869999999999998,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-08-01,011 Matur,"Mánaðarbreyting, %",-0.0079,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-08-01,011 Matur,"Áhrif á vísitölu, %",-0.001,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-09-01,011 Matur,"Vægi, %",0.1277,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-09-01,011 Matur,"Mánaðarbreyting, %",-4e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-09-01,011 Matur,"Áhrif á vísitölu, %",-1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-10-01,011 Matur,"Vægi, %",0.1282,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-10-01,011 Matur,"Mánaðarbreyting, %",0.0066,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-10-01,011 Matur,"Áhrif á vísitölu, %",8e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-11-01,011 Matur,"Vægi, %",0.12869999999999998,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-11-01,011 Matur,"Mánaðarbreyting, %",0.0070999999999999995,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-11-01,011 Matur,"Áhrif á vísitölu, %",9e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-12-01,011 Matur,"Vægi, %",0.12890000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-12-01,011 Matur,"Mánaðarbreyting, %",0.0023,01 Matur og drykkjarvörur,011 Matur,Samtals
2012-12-01,011 Matur,"Áhrif á vísitölu, %",3e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-01-01,011 Matur,"Vægi, %",0.1297,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-01-01,011 Matur,"Mánaðarbreyting, %",0.009000000000000001,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-01-01,011 Matur,"Áhrif á vísitölu, %",0.0012,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-02-01,011 Matur,"Vægi, %",0.1288,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-02-01,011 Matur,"Mánaðarbreyting, %",0.0088,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-02-01,011 Matur,"Áhrif á vísitölu, %",0.0011,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-03-01,011 Matur,"Vægi, %",0.1292,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-03-01,011 Matur,"Mánaðarbreyting, %",0.0059,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-03-01,011 Matur,"Áhrif á vísitölu, %",8e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-04-01,011 Matur,"Vægi, %",0.1311,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-04-01,011 Matur,"Mánaðarbreyting, %",0.0046,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-04-01,011 Matur,"Áhrif á vísitölu, %",6e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-05-01,011 Matur,"Vægi, %",0.13119999999999998,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-05-01,011 Matur,"Mánaðarbreyting, %",6e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-05-01,011 Matur,"Áhrif á vísitölu, %",1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-06-01,011 Matur,"Vægi, %",0.13119999999999998,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-06-01,011 Matur,"Mánaðarbreyting, %",0.005,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-06-01,011 Matur,"Áhrif á vísitölu, %",7.000000000000001e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-07-01,011 Matur,"Vægi, %",0.1317,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-07-01,011 Matur,"Mánaðarbreyting, %",0.0013,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-07-01,011 Matur,"Áhrif á vísitölu, %",2e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-08-01,011 Matur,"Vægi, %",0.1319,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-08-01,011 Matur,"Mánaðarbreyting, %",0.0053,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-08-01,011 Matur,"Áhrif á vísitölu, %",7.000000000000001e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-09-01,011 Matur,"Vægi, %",0.13119999999999998,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-09-01,011 Matur,"Mánaðarbreyting, %",-0.0024,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-09-01,011 Matur,"Áhrif á vísitölu, %",-3e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-10-01,011 Matur,"Vægi, %",0.1316,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-10-01,011 Matur,"Mánaðarbreyting, %",0.0034000000000000002,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-10-01,011 Matur,"Áhrif á vísitölu, %",4e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-11-01,011 Matur,"Vægi, %",0.13119999999999998,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-11-01,011 Matur,"Mánaðarbreyting, %",8e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-11-01,011 Matur,"Áhrif á vísitölu, %",1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-12-01,011 Matur,"Vægi, %",0.13140000000000002,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-12-01,011 Matur,"Mánaðarbreyting, %",0.006,01 Matur og drykkjarvörur,011 Matur,Samtals
2013-12-01,011 Matur,"Áhrif á vísitölu, %",8e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-01-01,011 Matur,"Vægi, %",0.1329,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-01-01,011 Matur,"Mánaðarbreyting, %",0.0042,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-01-01,011 Matur,"Áhrif á vísitölu, %",5e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-02-01,011 Matur,"Vægi, %",0.131,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-02-01,011 Matur,"Mánaðarbreyting, %",-0.0076,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-02-01,011 Matur,"Áhrif á vísitölu, %",-0.001,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-03-01,011 Matur,"Vægi, %",0.1304,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-03-01,011 Matur,"Mánaðarbreyting, %",-0.0019,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-03-01,011 Matur,"Áhrif á vísitölu, %",-2e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-04-01,011 Matur,"Vægi, %",0.1308,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-04-01,011 Matur,"Mánaðarbreyting, %",-0.0064,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-04-01,011 Matur,"Áhrif á vísitölu, %",-8e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-05-01,011 Matur,"Vægi, %",0.1311,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-05-01,011 Matur,"Mánaðarbreyting, %",0.0026,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-05-01,011 Matur,"Áhrif á vísitölu, %",3e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-06-01,011 Matur,"Vægi, %",0.1305,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-06-01,011 Matur,"Mánaðarbreyting, %",-0.0012,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-06-01,011 Matur,"Áhrif á vísitölu, %",-2e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-07-01,011 Matur,"Vægi, %",0.1307,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-07-01,011 Matur,"Mánaðarbreyting, %",-1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-07-01,011 Matur,"Áhrif á vísitölu, %",0,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-08-01,011 Matur,"Vægi, %",0.1308,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-08-01,011 Matur,"Mánaðarbreyting, %",0.0031,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-08-01,011 Matur,"Áhrif á vísitölu, %",4e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-09-01,011 Matur,"Vægi, %",0.1308,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-09-01,011 Matur,"Mánaðarbreyting, %",-0.0012,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-09-01,011 Matur,"Áhrif á vísitölu, %",-2e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-10-01,011 Matur,"Vægi, %",0.1305,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-10-01,011 Matur,"Mánaðarbreyting, %",-5e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-10-01,011 Matur,"Áhrif á vísitölu, %",-1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-11-01,011 Matur,"Vægi, %",0.1306,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-11-01,011 Matur,"Mánaðarbreyting, %",-0.004699999999999999,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-11-01,011 Matur,"Áhrif á vísitölu, %",-6e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-12-01,011 Matur,"Vægi, %",0.1307,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-12-01,011 Matur,"Mánaðarbreyting, %",0.0042,01 Matur og drykkjarvörur,011 Matur,Samtals
2014-12-01,011 Matur,"Áhrif á vísitölu, %",5e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-01-01,011 Matur,"Vægi, %",0.13570000000000002,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-01-01,011 Matur,"Mánaðarbreyting, %",0.030899999999999997,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-01-01,011 Matur,"Áhrif á vísitölu, %",0.004,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-02-01,011 Matur,"Vægi, %",0.13390000000000002,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-02-01,011 Matur,"Mánaðarbreyting, %",-0.0069,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-02-01,011 Matur,"Áhrif á vísitölu, %",-9e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-03-01,011 Matur,"Vægi, %",0.1325,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-03-01,011 Matur,"Mánaðarbreyting, %",-8e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-03-01,011 Matur,"Áhrif á vísitölu, %",-1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-04-01,011 Matur,"Vægi, %",0.1311,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-04-01,011 Matur,"Mánaðarbreyting, %",-0.0011,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-04-01,011 Matur,"Áhrif á vísitölu, %",-1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-05-01,011 Matur,"Vægi, %",0.1322,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-05-01,011 Matur,"Mánaðarbreyting, %",0.0113,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-05-01,011 Matur,"Áhrif á vísitölu, %",0.0015,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-06-01,011 Matur,"Vægi, %",0.1317,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-06-01,011 Matur,"Mánaðarbreyting, %",-0.001,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-06-01,011 Matur,"Áhrif á vísitölu, %",-1e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-07-01,011 Matur,"Vægi, %",0.132,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-07-01,011 Matur,"Mánaðarbreyting, %",0.0034999999999999996,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-07-01,011 Matur,"Áhrif á vísitölu, %",5e-4,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-08-01,011 Matur,"Vægi, %",0.1329,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-08-01,011 Matur,"Mánaðarbreyting, %",0.0123,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-08-01,011 Matur,"Áhrif á vísitölu, %",0.0016,01 Matur og drykkjarvörur,011 Matur,Samtals
2015-09-01,011 Matur,"Vægi, %",0.1338,01 Matur og drykkjarvörur,011 Matur,Samtals
