date,undirvisitala,lidur,value,flokkur_1,flokkur_2,flokkur_3
2008-07-01,01 Matur og drykkjarvörur,"Vægi, %",0.1255,01 Matur og drykkjarvörur,Samtals,Samtals
2008-07-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.022000000000000002,01 Matur og drykkjarvörur,Samtals,Samtals
2008-07-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0027,01 Matur og drykkjarvörur,Samtals,Samtals
2008-08-01,01 Matur og drykkjarvörur,"Vægi, %",0.1267,01 Matur og drykkjarvörur,Samtals,Samtals
2008-08-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.018500000000000003,01 Matur og drykkjarvörur,Samtals,Samtals
2008-08-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0023,01 Matur og drykkjarvörur,Samtals,Samtals
2008-09-01,01 Matur og drykkjarvörur,"Vægi, %",0.1263,01 Matur og drykkjarvörur,Samtals,Samtals
2008-09-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.005699999999999999,01 Matur og drykkjarvörur,Samtals,Samtals
2008-09-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",7.000000000000001e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2008-10-01,01 Matur og drykkjarvörur,"Vægi, %",0.129,01 Matur og drykkjarvörur,Samtals,Samtals
2008-10-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0434,01 Matur og drykkjarvörur,Samtals,Samtals
2008-10-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0055000000000000005,01 Matur og drykkjarvörur,Samtals,Samtals
2008-11-01,01 Matur og drykkjarvörur,"Vægi, %",0.1313,01 Matur og drykkjarvörur,Samtals,Samtals
2008-11-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0356,01 Matur og drykkjarvörur,Samtals,Samtals
2008-11-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0046,01 Matur og drykkjarvörur,Samtals,Samtals
2008-12-01,01 Matur og drykkjarvörur,"Vægi, %",0.132,01 Matur og drykkjarvörur,Samtals,Samtals
2008-12-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0208,01 Matur og drykkjarvörur,Samtals,Samtals
2008-12-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0027,01 Matur og drykkjarvörur,Samtals,Samtals
2009-01-01,01 Matur og drykkjarvörur,"Vægi, %",0.13369999999999999,01 Matur og drykkjarvörur,Samtals,Samtals
2009-01-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0181,01 Matur og drykkjarvörur,Samtals,Samtals
2009-01-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0024,01 Matur og drykkjarvörur,Samtals,Samtals
2009-02-01,01 Matur og drykkjarvörur,"Vægi, %",0.1333,01 Matur og drykkjarvörur,Samtals,Samtals
2009-02-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0023,01 Matur og drykkjarvörur,Samtals,Samtals
2009-02-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",3e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2009-03-01,01 Matur og drykkjarvörur,"Vægi, %",0.1328,01 Matur og drykkjarvörur,Samtals,Samtals
2009-03-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.009300000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2009-03-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-0.0012,01 Matur og drykkjarvörur,Samtals,Samtals
2009-04-01,01 Matur og drykkjarvörur,"Vægi, %",0.1419,01 Matur og drykkjarvörur,Samtals,Samtals
2009-04-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0068000000000000005,01 Matur og drykkjarvörur,Samtals,Samtals
2009-04-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-0.001,01 Matur og drykkjarvörur,Samtals,Samtals
2009-05-01,01 Matur og drykkjarvörur,"Vægi, %",0.1413,01 Matur og drykkjarvörur,Samtals,Samtals
2009-05-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0076,01 Matur og drykkjarvörur,Samtals,Samtals
2009-05-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0011,01 Matur og drykkjarvörur,Samtals,Samtals
2009-06-01,01 Matur og drykkjarvörur,"Vægi, %",0.141,01 Matur og drykkjarvörur,Samtals,Samtals
2009-06-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0118,01 Matur og drykkjarvörur,Samtals,Samtals
2009-06-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0017000000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2009-07-01,01 Matur og drykkjarvörur,"Vægi, %",0.1411,01 Matur og drykkjarvörur,Samtals,Samtals
2009-07-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0017000000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2009-07-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",2e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2009-08-01,01 Matur og drykkjarvörur,"Vægi, %",0.142,01 Matur og drykkjarvörur,Samtals,Samtals
2009-08-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0121,01 Matur og drykkjarvörur,Samtals,Samtals
2009-08-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0017000000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2009-09-01,01 Matur og drykkjarvörur,"Vægi, %",0.1432,01 Matur og drykkjarvörur,Samtals,Samtals
2009-09-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0161,01 Matur og drykkjarvörur,Samtals,Samtals
2009-09-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0023,01 Matur og drykkjarvörur,Samtals,Samtals
2009-10-01,01 Matur og drykkjarvörur,"Vægi, %",0.1431,01 Matur og drykkjarvörur,Samtals,Samtals
2009-10-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0111,01 Matur og drykkjarvörur,Samtals,Samtals
2009-10-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0016,01 Matur og drykkjarvörur,Samtals,Samtals
2009-11-01,01 Matur og drykkjarvörur,"Vægi, %",0.1427,01 Matur og drykkjarvörur,Samtals,Samtals
2009-11-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0042,01 Matur og drykkjarvörur,Samtals,Samtals
2009-11-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",6e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2009-12-01,01 Matur og drykkjarvörur,"Vægi, %",0.1416,01 Matur og drykkjarvörur,Samtals,Samtals
2009-12-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0031,01 Matur og drykkjarvörur,Samtals,Samtals
2009-12-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-4e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2010-01-01,01 Matur og drykkjarvörur,"Vægi, %",0.1434,01 Matur og drykkjarvörur,Samtals,Samtals
2010-01-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.01,01 Matur og drykkjarvörur,Samtals,Samtals
2010-01-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0014000000000000002,01 Matur og drykkjarvörur,Samtals,Samtals
2010-02-01,01 Matur og drykkjarvörur,"Vægi, %",0.1425,01 Matur og drykkjarvörur,Samtals,Samtals
2010-02-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0048,01 Matur og drykkjarvörur,Samtals,Samtals
2010-02-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",7.000000000000001e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2010-03-01,01 Matur og drykkjarvörur,"Vægi, %",0.1413,01 Matur og drykkjarvörur,Samtals,Samtals
2010-03-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0031,01 Matur og drykkjarvörur,Samtals,Samtals
2010-03-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-4e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2010-04-01,01 Matur og drykkjarvörur,"Vægi, %",0.1525,01 Matur og drykkjarvörur,Samtals,Samtals
2010-04-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.011200000000000002,01 Matur og drykkjarvörur,Samtals,Samtals
2010-04-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0017000000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2010-05-01,01 Matur og drykkjarvörur,"Vægi, %",0.1508,01 Matur og drykkjarvörur,Samtals,Samtals
2010-05-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0072,01 Matur og drykkjarvörur,Samtals,Samtals
2010-05-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-0.0011,01 Matur og drykkjarvörur,Samtals,Samtals
2010-06-01,01 Matur og drykkjarvörur,"Vægi, %",0.149,01 Matur og drykkjarvörur,Samtals,Samtals
2010-06-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0151,01 Matur og drykkjarvörur,Samtals,Samtals
2010-06-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-0.0023,01 Matur og drykkjarvörur,Samtals,Samtals
2010-07-01,01 Matur og drykkjarvörur,"Vægi, %",0.15,01 Matur og drykkjarvörur,Samtals,Samtals
2010-07-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",2e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2010-07-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0,01 Matur og drykkjarvörur,Samtals,Samtals
2010-08-01,01 Matur og drykkjarvörur,"Vægi, %",0.15039999999999998,01 Matur og drykkjarvörur,Samtals,Samtals
2010-08-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0055000000000000005,01 Matur og drykkjarvörur,Samtals,Samtals
2010-08-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",8e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2010-09-01,01 Matur og drykkjarvörur,"Vægi, %",0.1503,01 Matur og drykkjarvörur,Samtals,Samtals
2010-09-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-6e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2010-09-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-1e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2010-10-01,01 Matur og drykkjarvörur,"Vægi, %",0.1502,01 Matur og drykkjarvörur,Samtals,Samtals
2010-10-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0068000000000000005,01 Matur og drykkjarvörur,Samtals,Samtals
2010-10-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.001,01 Matur og drykkjarvörur,Samtals,Samtals
2010-11-01,01 Matur og drykkjarvörur,"Vægi, %",0.1496,01 Matur og drykkjarvörur,Samtals,Samtals
2010-11-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0036,01 Matur og drykkjarvörur,Samtals,Samtals
2010-11-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-5e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2010-12-01,01 Matur og drykkjarvörur,"Vægi, %",0.1494,01 Matur og drykkjarvörur,Samtals,Samtals
2010-12-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.002,01 Matur og drykkjarvörur,Samtals,Samtals
2010-12-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",3e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2011-01-01,01 Matur og drykkjarvörur,"Vægi, %",0.15289999999999998,01 Matur og drykkjarvörur,Samtals,Samtals
2011-01-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0143,01 Matur og drykkjarvörur,Samtals,Samtals
2011-01-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0021,01 Matur og drykkjarvörur,Samtals,Samtals
2011-02-01,01 Matur og drykkjarvörur,"Vægi, %",0.1524,01 Matur og drykkjarvörur,Samtals,Samtals
2011-02-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.008199999999999999,01 Matur og drykkjarvörur,Samtals,Samtals
2011-02-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0013,01 Matur og drykkjarvörur,Samtals,Samtals
2011-03-01,01 Matur og drykkjarvörur,"Vægi, %",0.1506,01 Matur og drykkjarvörur,Samtals,Samtals
2011-03-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0024,01 Matur og drykkjarvörur,Samtals,Samtals
2011-03-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-4e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2011-04-01,01 Matur og drykkjarvörur,"Vægi, %",0.14429999999999998,01 Matur og drykkjarvörur,Samtals,Samtals
2011-04-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.005600000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2011-04-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-8e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2011-05-01,01 Matur og drykkjarvörur,"Vægi, %",0.1442,01 Matur og drykkjarvörur,Samtals,Samtals
2011-05-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0084,01 Matur og drykkjarvörur,Samtals,Samtals
2011-05-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0012,01 Matur og drykkjarvörur,Samtals,Samtals
2011-06-01,01 Matur og drykkjarvörur,"Vægi, %",0.1451,01 Matur og drykkjarvörur,Samtals,Samtals
2011-06-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0116,01 Matur og drykkjarvörur,Samtals,Samtals
2011-06-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0017000000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2011-07-01,01 Matur og drykkjarvörur,"Vægi, %",0.146,01 Matur og drykkjarvörur,Samtals,Samtals
2011-07-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0068000000000000005,01 Matur og drykkjarvörur,Samtals,Samtals
2011-07-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.001,01 Matur og drykkjarvörur,Samtals,Samtals
2011-08-01,01 Matur og drykkjarvörur,"Vægi, %",0.14679999999999999,01 Matur og drykkjarvörur,Samtals,Samtals
2011-08-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.008199999999999999,01 Matur og drykkjarvörur,Samtals,Samtals
2011-08-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0012,01 Matur og drykkjarvörur,Samtals,Samtals
2011-09-01,01 Matur og drykkjarvörur,"Vægi, %",0.1467,01 Matur og drykkjarvörur,Samtals,Samtals
2011-09-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.006,01 Matur og drykkjarvörur,Samtals,Samtals
2011-09-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",9e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2011-10-01,01 Matur og drykkjarvörur,"Vægi, %",0.1461,01 Matur og drykkjarvörur,Samtals,Samtals
2011-10-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0014000000000000002,01 Matur og drykkjarvörur,Samtals,Samtals
2011-10-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-2e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2011-11-01,01 Matur og drykkjarvörur,"Vægi, %",0.14529999999999998,01 Matur og drykkjarvörur,Samtals,Samtals
2011-11-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0053,01 Matur og drykkjarvörur,Samtals,Samtals
2011-11-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-8e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2011-12-01,01 Matur og drykkjarvörur,"Vægi, %",0.1472,01 Matur og drykkjarvörur,Samtals,Samtals
2011-12-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0169,01 Matur og drykkjarvörur,Samtals,Samtals
2011-12-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0025,01 Matur og drykkjarvörur,Samtals,Samtals
2012-01-01,01 Matur og drykkjarvörur,"Vægi, %",0.1482,01 Matur og drykkjarvörur,Samtals,Samtals
2012-01-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.009399999999999999,01 Matur og drykkjarvörur,Samtals,Samtals
2012-01-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0014000000000000002,01 Matur og drykkjarvörur,Samtals,Samtals
2012-02-01,01 Matur og drykkjarvörur,"Vægi, %",0.14679999999999999,01 Matur og drykkjarvörur,Samtals,Samtals
2012-02-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",5e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2012-02-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",1e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2012-03-01,01 Matur og drykkjarvörur,"Vægi, %",0.14550000000000002,01 Matur og drykkjarvörur,Samtals,Samtals
2012-03-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0022,01 Matur og drykkjarvörur,Samtals,Samtals
2012-03-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",3e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2012-04-01,01 Matur og drykkjarvörur,"Vægi, %",0.1419,01 Matur og drykkjarvörur,Samtals,Samtals
2012-04-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0098,01 Matur og drykkjarvörur,Samtals,Samtals
2012-04-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0014000000000000002,01 Matur og drykkjarvörur,Samtals,Samtals
2012-05-01,01 Matur og drykkjarvörur,"Vægi, %",0.1419,01 Matur og drykkjarvörur,Samtals,Samtals
2012-05-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-4e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2012-05-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-1e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2012-06-01,01 Matur og drykkjarvörur,"Vægi, %",0.1427,01 Matur og drykkjarvörur,Samtals,Samtals
2012-06-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.010700000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2012-06-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0015,01 Matur og drykkjarvörur,Samtals,Samtals
2012-07-01,01 Matur og drykkjarvörur,"Vægi, %",0.1456,01 Matur og drykkjarvörur,Samtals,Samtals
2012-07-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0128,01 Matur og drykkjarvörur,Samtals,Samtals
2012-07-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0018,01 Matur og drykkjarvörur,Samtals,Samtals
2012-08-01,01 Matur og drykkjarvörur,"Vægi, %",0.14429999999999998,01 Matur og drykkjarvörur,Samtals,Samtals
2012-08-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0102,01 Matur og drykkjarvörur,Samtals,Samtals
2012-08-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-0.0015,01 Matur og drykkjarvörur,Samtals,Samtals
2012-09-01,01 Matur og drykkjarvörur,"Vægi, %",0.1435,01 Matur og drykkjarvörur,Samtals,Samtals
2012-09-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0017000000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2012-09-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",2e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2012-10-01,01 Matur og drykkjarvörur,"Vægi, %",0.14400000000000002,01 Matur og drykkjarvörur,Samtals,Samtals
2012-10-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0062,01 Matur og drykkjarvörur,Samtals,Samtals
2012-10-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",9e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2012-11-01,01 Matur og drykkjarvörur,"Vægi, %",0.1447,01 Matur og drykkjarvörur,Samtals,Samtals
2012-11-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.008100000000000001,01 Matur og drykkjarvörur,Samtals,Samtals
2012-11-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0012,01 Matur og drykkjarvörur,Samtals,Samtals
2012-12-01,01 Matur og drykkjarvörur,"Vægi, %",0.1449,01 Matur og drykkjarvörur,Samtals,Samtals
2012-12-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.002,01 Matur og drykkjarvörur,Samtals,Samtals
2012-12-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",3e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-01-01,01 Matur og drykkjarvörur,"Vægi, %",0.1457,01 Matur og drykkjarvörur,Samtals,Samtals
2013-01-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0088,01 Matur og drykkjarvörur,Samtals,Samtals
2013-01-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0013,01 Matur og drykkjarvörur,Samtals,Samtals
2013-02-01,01 Matur og drykkjarvörur,"Vægi, %",0.1445,01 Matur og drykkjarvörur,Samtals,Samtals
2013-02-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0078000000000000005,01 Matur og drykkjarvörur,Samtals,Samtals
2013-02-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",0.0011,01 Matur og drykkjarvörur,Samtals,Samtals
2013-03-01,01 Matur og drykkjarvörur,"Vægi, %",0.145,01 Matur og drykkjarvörur,Samtals,Samtals
2013-03-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0053,01 Matur og drykkjarvörur,Samtals,Samtals
2013-03-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",8e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-04-01,01 Matur og drykkjarvörur,"Vægi, %",0.1464,01 Matur og drykkjarvörur,Samtals,Samtals
2013-04-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0038,01 Matur og drykkjarvörur,Samtals,Samtals
2013-04-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",6e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-05-01,01 Matur og drykkjarvörur,"Vægi, %",0.1463,01 Matur og drykkjarvörur,Samtals,Samtals
2013-05-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0012,01 Matur og drykkjarvörur,Samtals,Samtals
2013-05-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-2e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-06-01,01 Matur og drykkjarvörur,"Vægi, %",0.146,01 Matur og drykkjarvörur,Samtals,Samtals
2013-06-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0037,01 Matur og drykkjarvörur,Samtals,Samtals
2013-06-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",5e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-07-01,01 Matur og drykkjarvörur,"Vægi, %",0.1466,01 Matur og drykkjarvörur,Samtals,Samtals
2013-07-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",8e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-07-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",1e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-08-01,01 Matur og drykkjarvörur,"Vægi, %",0.1469,01 Matur og drykkjarvörur,Samtals,Samtals
2013-08-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0055000000000000005,01 Matur og drykkjarvörur,Samtals,Samtals
2013-08-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",8e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-09-01,01 Matur og drykkjarvörur,"Vægi, %",0.1461,01 Matur og drykkjarvörur,Samtals,Samtals
2013-09-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",-0.0015,01 Matur og drykkjarvörur,Samtals,Samtals
2013-09-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",-2e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-10-01,01 Matur og drykkjarvörur,"Vægi, %",0.1465,01 Matur og drykkjarvörur,Samtals,Samtals
2013-10-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",0.0027,01 Matur og drykkjarvörur,Samtals,Samtals
2013-10-01,01 Matur og drykkjarvörur,"Áhrif á vísitölu, %",4e-4,01 Matur og drykkjarvörur,Samtals,Samtals
2013-11-01,01 Matur og drykkjarvörur,"Vægi, %",0.1461,01 Matur og drykkjarvörur,Samtals,Samtals
2013-11-01,01 Matur og drykkjarvörur,"Mánaðarbreyting, %",7.000000000000001e-4,01 Matur og drykkjarvörur,Samtals,Samtals
